,Spearman_coef,Sp-value,mic_score,row
APBB3,0.21945566070516953,3.9424284049063604e-16,0.1770605887784648,457
NGLY1,-0.19727390529564645,2.877773921215286e-13,0.17705648606930963,5337
TDG,-0.04631063964099473,0.08955696374479209,0.1770265118482703,8268
SDHAP1,-0.038561697736021215,0.1575287914704706,0.17701610868233333,7296
ZNF549,0.15206800306605728,2.0895734312005385e-08,0.17699505165690074,9538
SERPINE1,0.16706505235835642,7.063444042709008e-10,0.17695944728848537,7385
SMG1,0.103779032180798,0.00013741371931583337,0.1769548020614451,7733
GLOD4,-0.2357808267612371,1.9033363043600115e-18,0.17692003352589136,3209
GUF1,0.1264043621730635,3.3171388528142967e-06,0.17691783505233755,3442
XRCC5,0.059719347272385266,0.028518416029228284,0.17691458659065362,9256
DPP8,-0.33860718986912597,1.957909722414589e-37,0.17689105755769038,2315
ZFYVE26,0.2384216378915924,7.724035005739904e-19,0.1768534239008988,9379
RNF115,-0.10258874276379,0.00016402529910759578,0.17685299660269072,6939
RGL2,0.10248338063598039,0.0001666008079822395,0.17684257731933908,6861
SPATA20,0.01839176234557941,0.5003533984804276,0.1768030845015452,7868
TAF6L,-0.005537900918367389,0.8392045663007203,0.1767396355249181,8174
GPATCH2,0.20445403130866988,3.693935871494885e-14,0.17673834485912462,3299
PUS1,0.04103064520407104,0.13258083425956438,0.17668868825365155,6567
TRIM62,0.1569933390950007,7.1150728401416205e-09,0.17668845099800629,8708
UPF3B,0.024136367288092177,0.37643240506105147,0.17668235801575735,8987
EEF1E1,0.08317812304356455,0.002266037691382865,0.17667857922789318,2440
COMP,-0.06357101019385726,0.019721242908886234,0.17664931555636543,1727
TIMM8A,0.13994227708434262,2.5651533064223973e-07,0.17663250303051808,8391
DDX10,0.1192399273947863,1.1618873064800103e-05,0.17662596478978607,2087
MED13,-0.03201516760246907,0.2406590491661886,0.1765773312842016,4713
INVS,0.02450431219113341,0.3691981636805579,0.17657473101551602,3898
RBMX,0.025981204649829157,0.3410382693761377,0.17657088050257047,6787
TMEM131,0.25623838628283296,1.3163024175131386e-21,0.1765698385343884,8463
NEDD8,0.06526813734532741,0.016666349238600497,0.1765672727057506,5276
PIK3CB,0.21716516958576232,8.061850071281403e-16,0.1765071367837123,5991
GOLT1B,-0.22903059914474602,1.815805483810351e-17,0.17650142786738202,3287
ENY2,-0.23319869374560162,4.548601431501394e-18,0.17649523016144025,2596
PPIA,-0.057611460985877654,0.0346309927272655,0.17649136678861063,6241
SLC25A40,0.32020629691194163,1.913488639193807e-33,0.17647126938433674,7581
MRPL20,0.02301085292580603,0.3990983732764546,0.1764528795253677,4938
OGFR,0.13959213958697067,2.749430417059002e-07,0.17643333050642676,5582
AP1G2,0.09791263148942657,0.00032292857266158297,0.1764096552922571,432
NDUFS1,0.1197311947480864,1.068553814147433e-05,0.17638000026303222,5258
GSTM4,0.05154704539642355,0.05876496574744379,0.1763799672321743,3406
THUMPD1,-0.20686551166424136,1.821896610953011e-14,0.1763056181276243,8371
HMGXB3,0.22278046612599972,1.3758741582840626e-16,0.17629774211850238,3616
EIF2AK1,-0.11788906549319497,1.4602868125812397e-05,0.17624774498430124,2486
ARSB,0.19110413497758177,1.5796126954627624e-12,0.1762356327007493,615
GHITM,0.031252036411952115,0.25206053646836935,0.17621794608480562,3176
RRAGB,0.19463496369624644,6.002766581904617e-13,0.17621714920721646,7113
LEMD3,0.23543573305120494,2.1396645579917265e-18,0.17620902037429043,4317
WDR26,-0.139467448284891,2.818088830191619e-07,0.17620001314443348,9175
PLXNA1,0.1414920886494943,1.8830736950197635e-07,0.1761901838835569,6115
SAP130,0.1165007809093017,1.84226502220027e-05,0.17618417665382274,7206
CHPF2,0.029560416730961107,0.27865991678659097,0.1761717871667124,1522
NUP210,0.08600937229219421,0.00159265965551925,0.17614356032644055,5539
RAC1,-0.06230518728673551,0.02230747586846371,0.17613044573643002,6660
SCYL3,-0.035435590405984284,0.19402184575789025,0.17612606772715436,7283
GORASP2,-0.04954215349403544,0.06931716162413287,0.17609718497981083,3290
SNIP1,-0.15989710049413955,3.7100073330638716e-09,0.1760415461476393,7777
ID2,-0.0690942582317425,0.011255874699371414,0.1760367791934124,3741
HNRNPA0,0.20131882049742444,9.139246903965593e-14,0.1760364685431718,3622
XRCC1,0.15025961662514936,3.077006324116031e-08,0.1760060646749004,9253
GMCL1,-0.2403708582204671,3.941658302435809e-19,0.17600051689947402,3225
CES2,0.06403580567942213,0.018839489608757767,0.17598546890706876,1459
MNS1,0.2664471105146559,2.7070647198922696e-23,0.17595929588567358,4874
HDAC7,-0.18147247181182974,2.0151306838102835e-11,0.17593138963388624,3504
UBA1,0.22848113462466318,2.1749253725561753e-17,0.17592734632837495,8883
DLAT,0.09216134013738896,0.0007143573211969075,0.17589962500406459,2205
SEC24C,0.25465340879108406,2.3693216795482248e-21,0.175896506710768,7314
LRCH4,0.2551501268876707,1.9715855834250088e-21,0.1758943773980129,4417
SLC35C2,0.18506000305907286,7.931184998411233e-12,0.1758826205694379,7620
UFC1,-0.10882293790782234,6.356503891416531e-05,0.17588219000564673,8954
DNAAF5,0.27616910556858476,5.708434236833552e-25,0.17586692205971968,2231
KHDRBS1,0.1922375344196359,1.1602149424909008e-12,0.17581616276394046,4116
RNF122,0.29603615474667005,1.3050730493831159e-28,0.17579059224598437,6941
POLD1,0.1462415703814546,7.15241385253121e-08,0.17578227654933684,6162
SKIL,-0.11944304774020076,1.1223918673322111e-05,0.17577124457037685,7507
RSAD1,0.1666506355525977,7.789873245700214e-10,0.17575630585724525,7134
OXSM,0.07793268533251788,0.004238881935776739,0.17574659914627866,5640
MYO9A,0.15879613174144072,4.755657607418639e-09,0.1756980139435239,5121
PELO,-0.12030596946165656,9.684284606660697e-06,0.17567397612853494,5860
ANKRD10,0.07164742584956911,0.008574961329256014,0.17566024168189465,392
PLEKHM1,-0.2079286409130928,1.3304117869436264e-14,0.17565551679206826,6088
SLC38A6,-0.088314299248912,0.0011861691564736374,0.1756093014944007,7636
MFAP3,0.0958349955949596,0.00043234258350912595,0.1756024203906106,4769
TBCCD1,-0.01635753508543088,0.5489178258027816,0.17559562479125235,8225
NEMF,-0.2587212343794634,5.198942538625834e-22,0.1755935320880525,5293
S100A8,-0.18180084826484993,1.8517174181604723e-11,0.17557954052410166,7184
TMEM70,-0.11929004463622668,1.152020983637303e-05,0.17557809691127552,8523
ZBTB6,0.1919759184730777,1.2460768134529905e-12,0.17557439126627344,9322
PCF11,-0.1794573122875855,3.3744566297169214e-11,0.17554659026837677,5749
PDCD5,0.026120371251614222,0.33845750781628026,0.1754622081265006,5785
PUS7,-0.05544514075821821,0.042044248949732264,0.17544996430374335,6569
ACAP2,-0.2053353351069197,2.855917971734783e-14,0.17543870056423105,85
MAK16,-0.13443387677251406,7.492092394628786e-07,0.17543370305421807,4538
ZFP36,-0.1587380430962437,4.81814038204838e-09,0.17541500903933419,9367
UBTD1,0.26661416469759086,2.5367424834562267e-23,0.17540820126948975,8940
PHACTR4,-0.18526623353448018,7.512946232530436e-12,0.17540075810403957,5922
RPS26,0.002562354956624113,0.9252003453239479,0.17536923339546143,7085
SNX19,0.08609170071341858,0.0015761696876850936,0.17533344332528197,7810
MAP3K7,0.1427408366716509,1.464362874987729e-07,0.17531755039747127,4580
TMEM50B,0.05350221961411901,0.04979344856276343,0.17530767350538273,8516
ETNK1,0.1697694374067908,3.7064644605159693e-10,0.1752901139234326,2684
ZNF254,0.1728813136106904,1.7420678916043208e-10,0.17525558797359822,9456
CLDN15,0.14266091052371213,1.488220818637631e-07,0.1752224271300209,1579
GGH,-0.05591857110905291,0.040318694440447306,0.17521913530869487,3172
EMC2,0.03638294192118942,0.18236197086022424,0.17519775290821193,2557
CSPP1,0.2076633327662179,1.439225804447787e-14,0.17519612963277728,1877
ZNF652,0.1466337303965264,6.593719641130358e-08,0.17519339593820527,9561
KAT6B,-0.021631425183153537,0.42796937849665684,0.17517382590383251,4034
LEF1,-0.20830022622205757,1.1914853457735714e-14,0.17516250416684281,4316
AZIN1,0.049363381446234166,0.07032917948416743,0.17516086482411142,769
S1PR2,-0.07357658201706996,0.006944042089328145,0.17513465671674525,7190
TCAP,0.17123449361343573,2.602206087311591e-10,0.17513042245310378,8243
SGSM3,0.17699132203274864,6.29086567464106e-11,0.17512907590456647,7441
MMRN1,0.1656843815502666,9.777815685753337e-10,0.17509848210139642,4868
EXOC2,0.06111550460404809,0.025001716935713028,0.17499711751119476,2704
C15orf39,-0.020391048121501287,0.4549376484796066,0.17499277262087154,981
EMC7,-0.22172238559728746,1.9269657329416151e-16,0.17492460589356235,2559
HERC1,-0.13639229677218467,5.142630196821352e-07,0.17490727334452963,3524
GLT8D1,0.0740917315184442,0.006558486235875592,0.1748420647915651,3217
DALRD3,0.12324003798002862,5.820090557875411e-06,0.1747989426333051,2015
KHK,0.10070166830758126,0.00021633970874518013,0.17479653321416533,4118
HERC2P3,0.19564636021186896,4.5342941730803076e-13,0.17478226110136053,3526
MKLN1,-0.07666905258830947,0.004903485934718689,0.17477707050382454,4828
ARMT1,0.061907660385966144,0.02317826006411827,0.17476400940875694,597
DNAJB4,-0.05083758799568145,0.062335498361800745,0.17475423347332994,2248
ST7,-0.06894556886080383,0.011432758612086908,0.1747242688929468,7995
CEP350,-0.027200863954193067,0.31884801130231716,0.1747133680810832,1442
AGO1,0.10543946917067037,0.00010701038705121872,0.17470065400613416,247
MOSPD3,-0.05154312628733652,0.058784213571260624,0.17465942651458471,4896
MXD1,0.09874751271295247,0.00028674373359829024,0.17465080695030638,5067
CENPT,-0.25304036367100874,4.291382218215632e-21,0.1746407082750899,1427
UBE2C,-0.15500614607669605,1.1034079072270077e-08,0.17462867463651363,8898
CMTR1,0.2590935053475384,4.519060118270649e-22,0.1746130943696666,1637
MFSD6,0.08172984822032316,0.002703231618075923,0.1745942194600622,4784
ERCC3,-0.20510434937795247,3.055499805124018e-14,0.1745217515439741,2645
BAZ1B,0.12507193660905913,4.210131311786415e-06,0.17450491007563101,814
ZNHIT6,-0.31257808033836687,7.185613860662054e-32,0.17444197610002538,9599
COPS7A,0.21762761705883454,6.982191982996908e-16,0.1744404233486207,1739
TRIM14,-0.17881060749383,3.9766255161001683e-11,0.17442411524649007,8684
MICAL1,0.09805748067606786,0.0003163590619296246,0.17439825561259154,4801
FARS2,-0.1342005011022596,7.83292980577621e-07,0.17438021784302735,2822
BLMH,-0.18242668485093677,1.5753849212781678e-11,0.17437911477811924,887
TUBD1,-0.015649441603710262,0.566351622816025,0.17437716090628977,8838
TMEM143,0.04117516142675592,0.1312211428409782,0.17437624005227945,8468
TAF1D,-0.3397099812911862,1.1063494424697568e-37,0.17437592962864618,8167
MGAT2,-0.14957053661854014,3.5616212897598585e-08,0.17437572435231177,4788
OPN3,0.1609434384939888,2.9254892838505234e-09,0.17434574353185364,5604
USP1,0.07861059501498911,0.003917015916122574,0.17434103789544447,9012
ZNF75D,-0.0674437065717763,0.013362305452864383,0.17433922903274904,9577
RNF10,0.07209042822758639,0.008172825175149832,0.17430298149480655,6934
ZXDC,0.15253776588057197,1.8883049332335336e-08,0.17427507770410736,9614
MBD1,0.269011490385415,9.932529763839637e-24,0.1742688511894312,4653
MAFF,-0.00735836038569509,0.7874564376357096,0.17426757336841234,4524
TRIB3,0.0747563177098593,0.00608953529091577,0.17421042192989855,8682
TRIM45,0.20153051898091612,8.600957555193601e-14,0.1741178034010042,8703
TM9SF4,0.2585737584771659,5.495413787241898e-22,0.1741146494155442,8432
ZNF133,0.03770825685492451,0.16693256178132193,0.17408373868276245,9412
WDR12,0.04625034603448631,0.08997555967939237,0.17406881193847443,9170
POLD2,0.19638335003220747,3.692412154236132e-13,0.17403917835738072,6163
MLF2,0.01970689598144709,0.47021233282056285,0.17402846379269835,4837
AGFG2,0.06421519925994205,0.01850849259455717,0.17399883719238288,242
EIF2AK3,-0.07013710874244818,0.010082040840829696,0.1739705810775675,2488
AIMP2,0.027006060308490103,0.3223274157994178,0.17385563168405468,279
DMXL1,-0.010085409180763118,0.711725089342289,0.17382597157560858,2226
MOCS2,0.21044875137604613,6.2714273608068145e-15,0.17381978019287164,4881
HDAC2,0.16745666976549925,6.437889988455609e-10,0.17381975201867658,3499
MGAT4A,-0.16834680327459342,5.210146768683578e-10,0.17381072522513394,4790
NUP133,0.08738096428307231,0.001337599057917034,0.17377449302449136,5533
NCBP2,-0.15829261624734375,5.324511279298924e-09,0.17377412385339128,5196
HNRNPH1,-0.057314708709518304,0.035575448896458625,0.1737537659385296,3631
DXO,0.162243845257384,2.172846048795367e-09,0.17372989006596298,2375
CHMP2B,-0.24078216736263258,3.41739245909733e-19,0.1736927881656566,1512
SF1,0.05659757094018146,0.03794884922920838,0.17368335311426364,7408
SMYD3,0.03215866766848695,0.2385562881304655,0.17367306490233436,7758
TTK,0.18040383015969974,2.6506810622464456e-11,0.17365359804796884,8813
TOMM20,0.10743605423894574,7.883844136721092e-05,0.17358491986208505,8590
GRAMD4,0.1957293841578023,4.4307640536831004e-13,0.17355276271126902,3350
TM7SF2,-0.021123255592865726,0.43890390291557035,0.173498504181092,8428
BTAF1,-0.14636197014809596,6.976185753288596e-08,0.1734632717900989,942
HSPA6,-0.17879265457057975,3.994758835330647e-11,0.17345171497183726,3696
TSC22D2,0.043097340149570014,0.11414654952343499,0.1734513035094812,8752
CRELD2,-0.13044558024172545,1.586118951280985e-06,0.17344606806101293,1820
SUV39H2,0.2110844658928401,5.179824584017237e-15,0.17343832726066383,8108
MAZ,0.24969942306349047,1.4491287257343597e-20,0.17343522780855775,4651
WDHD1,-0.009714566258101192,0.721876888648272,0.17342115928751844,9167
ALDOA,0.06283619573803405,0.021188714418426693,0.17339592753927274,332
USP36,-0.1417722198584291,1.7801147865015253e-07,0.17339228003456192,9034
SCNN1D,0.24935585605485844,1.6406419573314925e-20,0.17337255582586739,7273
CDA,-0.03967664110929096,0.14585470527427927,0.1733723162583369,1311
PRDM10,0.20490285192352561,3.240747215713614e-14,0.17335671017253282,6330
CSNK1D,-0.21228548908124326,3.603162442500313e-15,0.17332969813453114,1868
POLR3D,0.2027383223020318,6.075433571436064e-14,0.17326738492604762,6196
DIS3,-0.15025972514673516,3.076935288291409e-08,0.17326688593737258,2200
RNF185,0.18255455780860005,1.524105838661754e-11,0.1732475342276582,6956
RPS27A,-0.14719781820029532,5.86353290568562e-08,0.17322166123113164,7087
PTCD2,0.034367824325739704,0.20780860537623821,0.1732009228933624,6496
LRRC41,0.13922001906927597,2.959260081798235e-07,0.1731778120719898,4448
DGKD,0.21795582086387733,6.303607209010553e-16,0.17316628649832594,2155
TUBG2,0.11388213038004587,2.8355947534233596e-05,0.17315355754970313,8840
SETX,-0.27735402809989523,3.528188116726382e-25,0.17315147267862083,7405
LATS1,-0.15449959691099616,1.2328883509848091e-08,0.1731287202486403,4296
SLC15A3,0.11600058272277057,2.0018701559042438e-05,0.17310636589519512,7528
URM1,-0.1395053765791267,2.797031340449053e-07,0.17307330876575927,9003
YIPF2,0.10052134489438304,0.00022208447040903263,0.17306479187544146,9273
ARFIP2,0.17828530382498478,4.541975958097559e-11,0.172982306598056,521
TCEAL1,0.157849579339731,5.879309366496041e-09,0.17291768518505,8246
ATP11B,-0.12044356003404791,9.458240048486309e-06,0.1729114994508487,695
CSK,-0.05150609576258328,0.05896633891622216,0.1728891074724913,1866
PRPF4B,-0.11015836014743456,5.153708216420835e-05,0.17287158790729373,6402
UBB,-0.1616947679620504,2.4643142040343677e-09,0.17287121390714114,8894
ALOX15B,0.1733146674331705,1.5664736823563243e-10,0.17286870984064737,345
C12orf10,0.07387272015990967,0.006719988522196454,0.1728551342081045,974
DDX52,-0.20807397844687017,1.2742740652915493e-14,0.17280279400953977,2109
PRKCSH,0.10979677608916075,5.456167669812783e-05,0.1727738901015473,6371
IKZF2,0.23513533543612272,2.3687880707691873e-18,0.1727649387873962,3815
CASC3,0.1188292397853395,1.245828007855907e-05,0.17272697758418465,1151
MCAT,0.14155215041443306,1.8605256017826764e-07,0.1727227007360696,4669
DYRK3,0.16806992031403348,5.565279156700261e-10,0.17270096244682778,2391
GCN1,-0.148426884353028,4.533492631414525e-08,0.1726854333685381,3139
AP1AR,0.05893066911401203,0.030687116621588264,0.1726755963175662,429
ZNF277,-0.2206030323013949,2.7467947664749203e-16,0.17265514127990653,9466
API5,0.054433322488250856,0.04594213315295958,0.17265020438701398,466
ZZZ3,-0.0801506766334143,0.003266631919604303,0.17263974729578788,9617
STOML1,0.07857979461582044,0.003931144783996222,0.1726287635770986,8049
MED16,0.0432918823569072,0.11252061964644386,0.17262659317655402,4717
FCHO1,-0.03290304928865796,0.22785645920998615,0.17261310328112114,2880
TPRKB,-0.2037641793189617,4.514446778373675e-14,0.17260570154207883,8636
PEX1,0.05364533738818692,0.04918444638109082,0.17258529911257223,5870
ZNF212,-0.1379204607473697,3.820123715222662e-07,0.17258180469565124,9441
FHIT,0.0908046106709656,0.0008561172449488729,0.17255164325504693,2921
TMEM38B,0.14310626338062174,1.3599093439338676e-07,0.1724850030972507,8508
LRPAP1,-0.01474307918474024,0.5890467755726453,0.172483468865685,4436
SCAMP4,0.20759028540697871,1.470690876075329e-14,0.1724168372467911,7237
HAUS5,0.061310414304937166,0.02454191395336275,0.17241335398127164,3480
OSGEPL1,0.1369270270205961,4.6362536904753254e-07,0.17238674736624848,5627
PPA2,-0.08094197164184502,0.0029721803010530844,0.172384246611289,6225
PCYT2,0.07947862465017637,0.0035372962918156455,0.17233491527845243,5778
ARHGAP1,-0.14159318390586237,1.8452711421233214e-07,0.17231231207733136,525
DDX31,0.10631775162931567,9.361382650987017e-05,0.17225866807267382,2097
PAPSS1,0.023844671131071065,0.3822291434018382,0.17225699322018098,5696
MARCH7,-0.1588902100907272,4.656129761396028e-09,0.17224400161904474,4627
MFN1,0.15632058418785477,8.25966172300728e-09,0.1722220825239844,4776
MRPL33,-0.02506459927299979,0.3583494130040291,0.17221652021245976,4944
SLC25A32,-0.18130132587183034,2.1058073646591642e-11,0.17219590183070468,7576
SNRNP70,0.1306790274375705,1.518903371175958e-06,0.17217848568727198,7786
THAP1,-0.18821112708103543,3.442620572160963e-12,0.17217378833365102,8343
DUS1L,-0.18871677601085315,3.0070389610788676e-12,0.1721721239564077,2354
LIN37,0.12743684887232568,2.7530671012737995e-06,0.1721063700906918,4357
POGLUT1,-0.15140877636114067,2.40744585549086e-08,0.1720817934706054,6157
TRIM29,0.006323979491480864,0.8167602881424024,0.17207423538423924,8695
ATF1,-0.15193353002285787,2.1509189631548568e-08,0.17207069690604804,662
TTLL12,0.2109149847726228,5.45107929375887e-15,0.17201885969816366,8815
SHMT2,0.11927430653988658,1.1551106249280973e-05,0.17196326557718405,7472
STK24,0.06859123848398066,0.011864247685490747,0.17192188416262086,8036
MMACHC,0.07283940968315535,0.0075311541067819366,0.17188885225777994,4850
HSPE1,0.10769185441506512,7.578310817516536e-05,0.17187778843015566,3708
HGD,0.04680061706726364,0.08621303593093056,0.17187284507124026,3540
ERCC2,0.1580509855373698,5.6204634654843005e-09,0.171869713549306,2644
COQ9,0.18862494701807228,3.0819143844425917e-12,0.17178627261595145,1750
ZNF282,0.23729275196094754,1.1372576290479735e-18,0.17175513336340112,9470
TSGA10,-0.015082958925854805,0.5804872000511252,0.1716271149109322,8759
ARHGEF3,-0.17707566056970991,6.159169160573441e-11,0.17161645078208856,559
ID3,0.0429346786244601,0.1155201624213347,0.17160643934178915,3742
SPAG7,0.04288008733400533,0.1159840630245048,0.1715809463106257,7861
SPG21,-0.18970480338953444,2.3060635789677483e-12,0.17152168737502957,7882
SLC39A4,-0.03846704224921028,0.1585515598990818,0.1714981991351893,7640
XPA,-0.22043703620392147,2.8945797475757623e-16,0.17149595582274166,9244
RGP1,0.2769502217455478,4.157954355497373e-25,0.17148865106470054,6863
SLC9A3R1,0.04163529048413155,0.12696385023388004,0.17144957460125967,7685
NFKBIB,0.0788778318864116,0.003796348491768455,0.17142296174471236,5325
FKBP2,0.13424951093024493,7.760137519726278e-07,0.17138777418495432,2938
RRP9,-0.17764379573534908,5.339614826925527e-11,0.17135707954708213,7131
ZC3H14,0.12929364827249698,1.9618132968699307e-06,0.17134965061697732,9330
TMEM208,-0.1690786457188056,4.374501200784247e-10,0.17134657196281095,8491
BUB1,-0.2062578203805795,2.1788990144028782e-14,0.1713313961066915,959
COASY,-0.05923967446396762,0.029821119151142658,0.17130749962474384,1678
CDC73,-0.2942485403238434,2.853074066819919e-28,0.17127986848928667,1337
NPC2,-0.13914463602954255,3.003609063279531e-07,0.17127560431158162,5422
B4GALT7,-0.1463686590240205,6.966519491015131e-08,0.17125148181335248,784
CORO2A,-0.062081640219194656,0.022793593249440882,0.171210693522379,1755
PAK1IP1,-0.21049927064063387,6.176979512660223e-15,0.17115642809142403,5676
THRAP3,-0.2739812561381432,1.3793010930831728e-24,0.17113281565930982,8366
NFIC,0.04496259930063407,0.09929734567626916,0.17111477285847534,5319
NUPL2,0.11516307478358845,2.2989345057066487e-05,0.17111393028169355,5550
ATP6V0D1,-0.0793040676794234,0.0036108554659865354,0.17110205074306079,719
MPDU1,0.07769598742189827,0.004356788660754864,0.17108896300133059,4900
LRIF1,0.201108503197752,9.706735267515944e-14,0.17107953829422531,4420
FKBP14,0.09334145812212825,0.0006090998648448615,0.17104742494049496,2934
RGS2,-0.1503373994717687,3.0264969454179794e-08,0.17103079631341608,6872
UBA6,-0.08601127388634533,0.0015922769927516091,0.17102906086609468,8888
MBIP,-0.19772838136496196,2.5328786733122097e-13,0.17096741920970035,4658
ARL2,0.21511316205034098,1.5198434681748153e-15,0.1709579271361177,575
ZC3H4,0.31911616305302465,3.233467087006042e-33,0.17095307892465778,9333
ANKMY1,-0.10436685414866044,0.00012582394288787518,0.17094199808147734,388
ZFAND1,-0.20830370384560237,1.1902549919898272e-14,0.1709326031337614,9358
ZC3H3,0.025527821195570614,0.3495330163202489,0.17093001949135014,9332
KMT2D,0.307207366788517,8.664768989551327e-31,0.17091814348917336,4215
PSME4,-0.04466592348266472,0.10155046351097077,0.17090663655904895,6484
RHEB,0.2180267619177921,6.165696236916948e-16,0.1709024077335344,6883
PRPF4,0.07631412040996505,0.005106390579830837,0.1708589324310233,6400
DTL,-0.20495111196600907,3.195398883771975e-14,0.17081923601861834,2344
NHLRC2,0.21195458210215426,3.982991947132885e-15,0.17079500208309864,5340
TPR,-0.2514318246631436,7.727350737559187e-21,0.1707606728567249,8634
SLC25A24,-0.036766859228540096,0.17778751583982907,0.17071978936830132,7572
ABCA11P,-0.15777410257680985,5.9792650998243435e-09,0.17071977819645084,17
VARS,0.19013475358046003,2.0536028591509223e-12,0.17068822946211754,9071
MICAL3,0.248407712825357,2.308625803504667e-20,0.1706881535668905,4803
HSPA9,0.1297081489358447,1.817724304644734e-06,0.1706755604489287,3698
PPARD,0.16419771228325053,1.3835292915462072e-09,0.17063472578590883,6227
DCAF16,0.0890052487864765,0.001084436129959971,0.17062602316557163,2039
KLHL21,-0.08564847882583004,0.0016668334061058485,0.17060739668762628,4195
CSNK1G2,0.054209247611179075,0.046845297102826165,0.17060473493749162,1870
HDDC2,0.08180037985189156,0.0026802725132871125,0.17057155760765633,3506
ATP9B,-0.1330786789402902,9.690509274163467e-07,0.17053977340617654,739
CBR4,0.1414212413187672,1.9100101165544624e-07,0.17053343258365597,1179
TCEA1,-0.012825633482906659,0.6383890430226324,0.17053066725447716,8244
PACS2,0.22040722976382268,2.9219330276739473e-16,0.17050390720281358,5662
VPS11,-0.2153909033179886,1.3953765609867362e-15,0.17046739771099279,9110
MEA1,0.1707568457191531,2.921274994920607e-10,0.17046049158313795,4706
SLC38A10,-0.04040889544224926,0.13855523278452753,0.1703791999618199,7634
CACYBP,-0.1435692460624239,1.2378719039402654e-07,0.170368750880312,1087
MEX3C,0.10596316228052638,9.8819903089125e-05,0.170366955223702,4765
OLA1,0.2905792602593001,1.3963454279119337e-27,0.17036401541940657,5587
EXO5,-0.2929128369146681,5.099707542491528e-28,0.17035110161379755,2702
RNF219,0.15607537719834888,8.719779336206717e-09,0.17034492671702484,6963
BRD1,0.03208325256555772,0.2396597538930827,0.17029994078622632,920
GNA13,-0.15538471376314691,1.0153616315673908e-08,0.17028576515935562,3239
MVD,0.08843494565552108,0.0011677937356546378,0.17025397888245555,5062
WRN,-0.2124894800657437,3.3870067665712377e-15,0.17024623114567244,9221
PNN,-0.11578379359034516,2.0750548217404875e-05,0.1702351053218368,6143
CORIN,0.27421134163122823,1.2575636372233684e-24,0.17022733285871394,1751
GALT,-0.07516851228950888,0.005814058915980735,0.17021475037877914,3100
PLOD3,-0.0957637832370803,0.00043664459415391924,0.1701881407433925,6105
HELLS,-0.10226561234288317,0.00017204492647140344,0.17018604542406665,3520
ABCG1,0.23705078582061748,1.2352578430821979e-18,0.1701529757586987,48
ADAT1,-0.2066474424703835,1.9428481814045856e-14,0.17014975582111452,174
CEP57,-0.19842967744917225,2.078739820087885e-13,0.17014326470425017,1445
UGGT1,-0.09935796389785309,0.00026272701475346644,0.17012244959005368,8960
CDC37,-0.09202810276042785,0.0007272471497906887,0.170104671265698,1323
STK25,0.05694492387231789,0.0367829795227757,0.17006224176113247,8037
GNB2,0.06587743178877943,0.01567553296953749,0.17005729133024364,3253
CS,0.046383709197830955,0.08905177013331324,0.17005155528007368,1854
GTF3C5,-0.09823944424505142,0.0003082833325590827,0.17004552335482975,3430
CXorf40B,-0.13072194772475287,1.506846913245517e-06,0.17004528259454424,1964
UBE2D1,-0.0424623088254866,0.11958280087611416,0.1700393953518841,8899
TIMM44,-0.0018447880337434362,0.9461093450634934,0.17002526357273146,8389
LIMK1,0.23620712174784111,1.646692902249964e-18,0.16999361272492516,4352
EIF4E2,0.0211322406868897,0.4387091845374701,0.1699921840059023,2514
SPG11,0.15661000139157416,7.74688021617103e-09,0.16995333132464813,7881
CAD,0.07952898606518477,0.003516328340850261,0.16994586533362,1088
E2F3,0.26482481639579114,5.076085272718144e-23,0.16994238040006404,2398
CRYBB2P1,-0.18362585823958205,1.1539987550489688e-11,0.1699081217244032,1848
TSR3,-0.022810677461606154,0.4032138368520325,0.16984461184213412,8786
EXPH5,0.04054102540575532,0.13726856451048247,0.16980654172111476,2718
GALC,0.18437121162122586,9.499986521962304e-12,0.1697581068545665,3087
HSPD1,0.0999489773868978,0.00024128091534506385,0.16975128325609806,3707
NCAPH2,0.019778510362473783,0.4686002952472511,0.16973149654601308,5194
KCTD5,-0.04329387767424605,0.11250403832791671,0.1696941962811992,4093
ZBTB44,0.2017738268426706,8.020672758683645e-14,0.1696883682448779,9319
B4GALT4,0.15840249928576164,5.194988479029975e-09,0.16968753570009826,781
GFER,0.0714689818329249,0.008741874126345105,0.1696605756400692,3159
ZDHHC18,-0.08599125905296498,0.001596308871448332,0.169652848525156,9349
MLH1,-0.07398921808226175,0.006633642027284991,0.16962631412402893,4838
PRPSAP1,0.20389626735367325,4.344585507670531e-14,0.16961727601135906,6408
MID1IP1,0.13120758428758994,1.3766771236733427e-06,0.16959919912170848,4809
PDLIM7,0.1272231920674903,2.8616673715487155e-06,0.16959891053752765,5837
CITED2,-0.20726939694337845,1.617111497171959e-14,0.16955615365504928,1555
TFRC,0.08996787718128212,0.0009560992297996118,0.16954586583015063,8324
LRRN3,-0.08347568676541768,0.002184647583248322,0.16952675065349118,4461
ACTR1B,0.1664921570413403,8.086490659303968e-10,0.1694827593030529,133
TIGAR,-0.033790612809288495,0.21555053009347,0.16942490680882616,8381
MAP2K7,0.25204469538612756,6.17904893911563e-21,0.16941628992425647,4569
PSMB2,-0.132398667885294,1.1015524184469777e-06,0.16941612119073676,6453
CUL7,0.11952719636438688,1.1064076433633748e-05,0.16939035136567757,1941
